chapter,verse,abenaki,english,french
10,29,"Ni Sazos wd8zidawan ta wdidamen, Kwina kdhillebba, 8dat8m8 awani t8na nagadek wigw8m, ala wijiaa, ala wid8psoa, ala wmit8kwsa, ala wigawessa, ala nizwihidiji, ala wdaw8ssisma, ala kial, wji nia, ta wji wl8jmow8gan.","And Jesus answered and said, Verily I say unto you, There is no man that hath left house, or brethren. or sisters. or father, or mother, or wife, or children, or lands, for my sake, and the gospels,","Jésus déclara : Amen, je vous le dis : personne n'aura quitté, à cause de moi et de l'Évangile, une maison, des frères, des soeurs, une mère, un père, des enfants ou une terre,"
10,30,"T8naji 8da maznemmokw ngwuttatgwa kasta pkawiwi nikw8bi, wigw8mal, ta wawijiaimgik, ta wawid8psowimgik, ta wawigassemgik, ta wadaw8ssismimgik, ta kial, minagwiba nspi mzenga kadonaldow8ganal; ta tali mzennemji askam8wz8gan enni ki s8khosaik.","But he shall receive an hundredfold now in this time, houses, and brethren, and sisters, and mothers, and children. and lands, with persecutions; and in the world to come eternal life.","sans qu'il reçoive, en ce temps déjà, le centuple : maisons, frères, soeurs, mères, enfants et terres, avec des persécutions, et, dans le monde à venir, la vie éternelle."
10,31,"Kanwa msalok natamabijik wdaokji aboak, ni wdaok abijik ntamaboakji.",But many that are first shall be last; and the last first.,"Beaucoup de premiers seront derniers, et les derniers seront les premiers."
10,32,"Ni 8pchi losahadit Jerusalem, ni Sazos wnik8nosan, ni owgahlihl8n8; ta 8lemmi wijaw8h8dit s8sagzoak. Ni mina wbakadosal8n niz8nkawziliji, ni wm8ja witamaw8n mziwi kagwi kadawi mazdok8got.","And they were in the way going up to Jerusalem; and Jesus went before them: and they were amazed; and as they followed, they were afraid. And he took again the twelve, and began to tell them what things should happen unto him,","Les disciples étaient en route avec Jésus pour monter à Jérusalem ; Jésus les précédait ; ils étaient effrayés, et ceux qui suivaient étaient aussi dans la crainte. Prenant de nouveau les Douze avec lui, il se mit à leur dire ce qui allait lui arriver :"
10,33,"Idam, l8bikw, kdellosabna Jerusalem; ni aln8ba Wnam8na wdelliji kwagwihallekwzin kchi patlih8zikok, ta nodawilihigadikok, niji wnebowi tbellom8n8, tahaji wdelli kwagwihal8w8 Jentailikok.","Saying, Behold, we go up to Jerusalem; and the Son of man shall be delivered unto the chief priests, and unto the scribes; and they shall condemn him to death, and shall deliver him to the Gentiles:","Voici que nous montons à Jérusalem. Le Fils de l'homme sera livré aux chefs des prêtres et aux scribes, ils le condamneront à mort, ils le livreront aux païens,"
10,34,"Niji wmamessanih8n8, tahaji wzazamh8w8, tahaji wzesgom8w8, tahaji wnihl8w8: kanwaji 8bijiba nasogwnakkiwik.","And they shall mock him, and shall scourge him, and shall spit upon him, and shall kill him: and the third day he shall rise again.","ils se moqueront de lui, ils cracheront sur lui, ils le flagelleront et le tueront, et trois jours après, il ressuscitera."
10,35,"Ni James ta Az8, Zebedee wnam8na, wbai8n8 ailit, wdihl8n8, Kigamwinno, ndachwaldamnana kdelli lihinana mziwitta t8niji alchowaldamak.","And James and John, the sons of Zebedee, come unto him, saying, Master, we would that thou shouldest do for us whatsoever we shall desire.","Jacques et Jean, les fils de Zébédée, s'approchent de Jésus et lui disent : Maître, nous voudrions que tu exauces notre demande."
10,36,"Ni wdihl8n, kagwi achwaldamakw kdelli liholn8?","And he said unto them, What would ye that I should do for you?",Il leur dit : Que voudriez-vous que je fasse pour vous ?
10,37,"Ni wdihl8n8, wlaldamawinahaga ndabinana kmeddawinnowi tbaldamw8ganek, pazgo kdalnakabitog8n ni kdak kdap8dabit8gon.","They said unto him, Grant unto us that we may sit, one on thy right hand, and the other on thy left hand, in thy glory.","Ils lui répondirent : Accorde-nous de siéger, l'un à ta droite et l'autre à ta gauche, dans ta gloire."
10,38,"Ni Sazos wdihl8n, 8da kowawaldamown8 wikodmakw: kgiziba wchesmin8 kwatek nia wajesmia ? tahaba knespi sogneb8zin8 sogneb8zw8gan nia naspi sogneb8zia?","But Jesus said unto them, Ye know not what ye ask: can ye drink of the cup that I drink of? and be baptized with the baptism that I am baptized with?","Jésus leur dit : Vous ne savez pas ce que vous demandez. Pouvez-vous boire à la coupe que je vais boire, recevoir le baptême dans lequel je vais être plongé ?"
10,39,"Ni wdihl8n8, Ngizikiba, Ni Sazos wdihl8n, kahalaki kojesmin8ji kwatek nia wajesmia, tahani sogneb8zw8gan nia naspi sogneb8zia niji naspi sogneb8ziakw;","And they said unto him. We can. And Jesus said unto them, Ye shall indeed drink of the cup that I drink of; and with the baptism that I am baptized withal shall ye be baptized:","Ils lui disaient : Nous le pouvons. Il répond : La coupe que je vais boire, vous y boirez ; et le baptême dans lequel je vais être plongé, vous le recevrez."
10,40,Kanwa waji alnakabitawimek ta p8dabitawimek 8dahani nia wajiba magaa; kanwa mil8n8ji nigik t8nugik kistaw8mgik ni.,But to sit on my right hand and on my left hand is not mine to give; but it shall be given to them for whom it is prepared,"Quant à siéger à ma droite ou à ma gauche, il ne m'appartient pas de l'accorder, il y a ceux pour qui ces places sont préparées."
10,41,"Ni ni mdala kaswijik nodamohodit, ni wm8ja pita palilawahogon8 Jamesa ta Az8a.","And when the ten heard it, they began to be much displeased with James and John.","Les dix autres avaient entendu, et ils s'indignaient contre Jacques et Jean."
10,42,"Ni kanwa Sazos owikwim8n ta wdihl8n, kowawaldamn8 ali t8nugik ali pongwezijik wdadabagim8n8 Jentailwiliji wdebaldamagim8w8; ta wgichidbezwinnomw8 awakatowa mliksanw8gan tadabagimgohodit.","But Jesus called them to him, and saith unto them, Ye know that they which are accounted to rule over the Gentiles exercise lordship over them; and their great ones exercise authority upon them.",Jésus les appelle et leur dit : Vous le savez : ceux que l'on regarde comme chefs des nations païennes commandent en maîtres ; les grands leur font sentir leur pouvoir.
10,43,Kanwa 8dahani achwi llak kiuw8 wji: t8nwadakiji kadawgilek kiuw8 naji nodalokawgoakw.,"But so shall it not be among you: but whosoever will be great among you, shall be your minister:","Parmi vous, il ne doit pas en être ainsi. Celui qui veut devenir grand sera votre serviteur."
10,44,"Ta awanitta kiuw8 kadawi ntamabida, naji nodalokawk8t mziwi awanihi.","And whosoever of you will be the chiefest, shall be servant of all.",Celui qui veut être le premier sera l'esclave de tous :
10,45,"Wz8mi 8da k8dak aln8ba wnam8na wji paiawi waji nodn8mek, wajidaki nodnowat, ta waji magat wbemm8wzow8gan pakwaniganowik wji masalkik.","For even the Son of man came not to be ministered unto, but to minister, and to give his life a ransom for many.","car le Fils de l'homme n'est pas venu pour être servi, mais pour servir, et donner sa vie en rançon pour la multitude."
10,46,"Ni wdali pai8n8 aigda Jericho: ni waji sahosat ni Jericho ta oskinnoma, ta pita masalkik pm8wzowinnoak, tsi wadaki nan8dgwi Bartimeus, Timeus wnam8na, 8abit kwahl8wdia 8ttali wikodm8t.","And they came to Jericho: and as he went out of Jericho with his disciples and a great number of people, blind Bartimaeus, the son of Timaeus, sat by the highway side begging.","Jésus et ses disciples arrivent à Jéricho. Et tandis que Jésus sortait de Jéricho avec ses disciples et une foule nombreuse, un mendiant aveugle, Bartimée, le fils de Timée, était assis au bord de la route."
10,47,"Ta nodak ali Sazos wjia Nazareth pmosat, ni wm8ja k8g8lwan ta wdidamen, Sazos, kia David wnam8na, ketm8galmi.","And when he heard that it was Jesus of Nazareth, he began to cry out, and say, Jesus, thou Son of David, have mercy on me.","Apprenant que c'était Jésus de Nazareth, il se mit à crier : Jésus, fils de David, aie pitié de moi !"
10,48,"Ni msalok alagim8jik wajiba chigabit; kanwa wibiwi chit8iwi kin8dwa, kia David wnam8na, ketm8galmi.","And many charged him that he should hold his peace: but he cried the more a great deal, Thou Son of David, have mercy on me.","Beaucoup de gens l'interpellaient vivement pour le faire taire, mais il criait de plus belle : Fils de David, aie pitié de moi !"
10,49,"Ni Sazos wjanig8bin, ta wdellagidamen waji na wikwim8mek. Ni owikwim8n8 man8dgweziliji, wdihl8n8 agad8dmi wiagalda, wan8gi, kowikwimekw.","And Jesus stood still, and commanded him to be called. And they call the blind man, saying unto him, Be of good comfort, rise; he calleth thee.","Jésus s'arrête et dit : Appelez-le. On appelle donc l'aveugle, et on lui dit : Confiance, lève-toi ; il t'appelle."
10,50,"Ni wgw8zakan nahnoskak, ni owan8gin, ta wbai8n Sazosek.","And he, casting away his garment, rose, and came to Jesus.","L'aveugle jeta son manteau, bondit et courut vers Jésus."
10,51,"Ni Sazos wd8zidam8n ta wdihl8n, Kagwi achwaldaman kdelli lihollen? Ni nan8dgwezit wdihl8n, Nz8gm8m, ndachwaldamenga nmeznemmen nbaz8bin.","And Jesus answered and said unto him, What wilt thou that I should do unto thee? The blind man said unto him, Lord, that I might receive my sight.","Jésus lui dit : Que veux-tu que je fasse pour toi ? - Rabbouni, que je voie."
10,52,"Ni Sazos wdilh8n, M8m8ji, kol8mawaldamw8gan kgigahogon. Nitta wbaz8bin ni wnosokaw8n Sazosa alm8wdessek.","And Jesus said unto him. Go thy way; thy faith bath made thee whole. And immediately he received his sight, and followed Jesus in the way.","Et Jésus lui dit : Va, ta foi t'a sauvé. Aussitôt l'homme se mit à voir, et il suivait Jésus sur la route."
11,1,"Ni kizi pasodosahadit Jerusalem, pai8h8dit kwahliwi Bethphage ta Bethany, sidadenna wajok Olives, ni Sazos wm8jagim8n nizwa oskinnoma,","And when they came nigh to Jerusalem, unto Bethphage and Bethany, at the mount of Olives, he sendeth forth two of his disciples.","Jésus et ses disciples approchent de Jérusalem, de Bethphagé et de Béthanie, près du mont des Oliviers. Jésus envoie deux de ses disciples :"
11,2,"Ni wdihl8n, Losakw u odanak atkwaiwi; ni annegitta ali pidigaakw, kmeskaw8baji wski ases kalabizit, nihi asma awani waskidabikwkwi; 8bnokw, ta pazokw.","And saith unto them, Go your way into the village over against you: and as soon as ye be entered into it, ye shall find a colt tied, whereon never man sat; loose him, and bring him.","Allez au village qui est en face de vous. Dès l'entrée, vous y trouverez un petit âne attaché, que personne n'a encore monté. Détachez-le et amenez-le."
11,3,"Ni awani hlekwwagwa, kagwi ni waji lalokaakw? hlokw Tabaldakga wdachwalm8, nijitta wnahwji pjidakan.","And if any man say unto you, Why do ye this? say ye that the Lord hath need of him; and straightway he will send him hither.",Si l'on vous demande : 'Que faites-vous là ?' répondez : 'Le Seigneur en a besoin : il vous le renverra aussitôt.'
11,4,"Ni wm8jin8, ta wmeskaw8n8 wski asessa kalakwabiziliji kwajmiwi khl8ganek adali nigwaw8dessek 8wdial; ni wd8bn8n8.","And they went their way, and found the colt tied by the door without in a place where two ways met; and they loose him.","Ils partent, trouvent un petit âne attaché près d'une porte, dehors, dans la rue, et ils le détachent."
11,5,"Ni nahwji pamig8bijik ni wdihl8n8, kagwi waji 8bn8akw wa wski ases?","And certain of them that stood there said unto them, What do ye, loosing the colt?",Des gens qui se trouvaient là leur demandaient : Qu'avez- vous à détacher cet ânon ?
11,6,Ni wdihl8n8 ma8wi Sazosa alagimgohodidep; ni wjigit8gon8.,And they said unto them even as Jesus had commanded: and they let them go.,"Ils répondirent ce que Jésus leur avait dit, et on les laissa faire."
11,7,"Ni nihi wski asessa wbadaw8n8 Sazosa, ni oskidakton8 agwihidijil; ni Sazos wnaomgon.","And they brought the colt to Jesus, and cast their garments on him; and he sat upon him.","Ils amènent le petit âne à Jésus, le couvrent de leurs manteaux, et Jésus s'assoit dessus."
11,8,Ni msalok pami sibalakt8gwik ahagwihidijil 8wdik ni kdagik oji poskwtahamenn8 pska8tkwennal abazikok ni wziphamn8 8wdik.,"And many spread their garments in the way: and others cut down branches off the trees, and strawed them in the way.","Alors, beaucoup de gens étendirent sur le chemin leurs manteaux, d'autres, des feuillages coupés dans la campagne."
11,9,"Ni nigik nik8nosajik ta nigik nosokozijik, wg8g8lwan8, wdidamenn8, Hosanna; wawasomgwezech na naspi pai8t Tabaldak owizw8gan!","And they that went before, and they that followed, cried, saying, Hosanna; Blessed is he that cometh in the name of the Lord:",Ceux qui marchaient devant et ceux qui suivaient criaient : Hosanna ! Béni soit celui qui vient au nom du Seigneur !
11,10,"Wawasalmegwadich wginjameswi tbaldamw8gan kmit8kwsenna David, na naspi pai8t owizw8gan Tabaldak: Hosanna, 8ttali mospi spemkiwik.","Blessed be the kingdom of our father David, that cometh in the name of the Lord: Hosanna in the highest.","Béni le Règne qui vient, celui de notre père David. Hosanna au plus haut des cieux !"
11,11,"Ni Sazos wbidigan Jerusalem, ta kchi aiamihawigamigok; ni kizi mziwi wawiwniwi pami tbinak mziwi kagwi, ta ali kizi m8ja wl8gwiwik, ni wzahwi wijaw8n niz8nkawziliji li Bethany.","And Jesus entered into Jerusalem, and into the temple: and when he had looked round about upon all things, and now the eventide was come, he went out unto Bethany with the twelve.","Jésus entra à Jérusalem, dans le Temple. Il inspecta du regard toutes choses et, comme c'était déjà le soir, il sortit avec les Douze pour aller à Béthanie."
11,12,"Ni achakwiwik, wadosahadit Bethany, ni wgadopin.","And on the morrow, when they were come from Bethany, he was hungry:","Le lendemain, quand ils quittèrent Béthanie, il eut faim."
11,13,"Ni nopaiwi ali namih8t somnakwama wanibagwiliji, nemm8 wdellosan, waji wata kagwi tali msak; ni kizi nemm8 pai8t, 8da kagwi mskamwi wibiwi wanibagol, wzomi asma attoji kchi somnikak.","And seeing a fig tree afar off having leaves, he came, if haply he might find anything thereon: and when he came to it, he found nothing but leaves; for the time of figs was not yet.","Voyant de loin un figuier qui avait des feuilles, il alla voir s'il y trouverait quelque chose ; mais, en s'approchant, il ne trouva que des feuilles, car ce n'était pas la saison des figues."
11,14,"Ni Sazos kalol8t abazia wdihl8n, Ondahaba awani kia owiwji mijiwen mink8gan 8halmiwi li wji askamiwi. Ni oskinnoma ni wnodamellin.","And Jesus answered and said unto it, No man eat fruit of thee hereafter for ever. And his disciples heard it.",Alors il dit au figuier : Que jamais plus personne ne mange de tes fruits ! Et ses disciples écoutaient.
11,15,"Ni wdali pai8n8 Jerusalem; ni Sazos wbidigan aiamihawigamigok, ni wm8ja sahwhak8l8n nihi adal8nkohl8liji ta adalanohigaliji aiamihawigamigok, ta wgibakaw8nal wdatawipodiw8l m8ni nodazwengik, ta wdasakwabonw8l nigik 8nkohl8jik w8bi pellaza.","And they come to Jerusalem: and Jesus went into the temple, and began to cast out them that sold and bought in the temple, and overthrew the tables of the moneychangers, and the seats of them that sold doves;","Ils arrivent à Jérusalem. Alors Jésus entra dans le Temple et se mit à expulser ceux qui vendaient et ceux qui achetaient dans le Temple. Il renversa les comptoirs des changeurs et les sièges des marchands de colombes,"
11,16,Ta 8da awanihi wdelli wlaldamw8wen wdodosadolin tawtigan al8migw8ma aiamihawigamigok.,And would not suffer that any man should carry any vessel through the temple.,et il ne laissait personne traverser le Temple en portant quoi que ce soit.
